"id","species","scientific","group","groupcode","raritycode","pelagic","shorebird","passerine","waterfowl","perennial","vagrant","unfall","migrant","breeder","winter","tranmigrant","resmigrant","1.1","1.2","1.3","1.4","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4","4.1","4.2","4.3","4.4","5.1","5.2","5.3","5.4","6.1","6.2","6.3","6.4","7.1","7.2","7.3","7.4","8.1","8.2","8.3","8.4","9.1","9.2","9.3","9.4","10.1","10.2","10.3","10.4","11.1","11.2","11.3","11.4","12.1","12.2","12.3","12.4"
11,"American Oystercatcher","Haematopus palliatus","Oystercatchers",30,1,0,0,0,0,1,0,0,0,1,1,0,0,0.0270320656226696,0.0218870156758355,0.0246664988673546,0.0285329744279946,0.0190077319587629,0.0210734277247283,0.0127956572314851,0.0334468875812945,0.0375676536134989,0.0642377756471716,0.0823258491652274,0.0616750113791534,0.0723477266228196,0.0597058823529412,0.0746066196418882,0.0739267015706806,0.0878262526195466,0.111390284757119,0.144257064721969,0.143805816349897,0.126285714285714,0.113529411764706,0.145151327980235,0.146267361111111,0.178251121076233,0.19492025989368,0.174238375200428,0.165574963609898,0.149154051647373,0.115723270440252,0.121233356692362,0.0911239495798319,0.0915584415584416,0.0828163771712159,0.0672791938352104,0.0636894189292058,0.0613577023498695,0.054989187519308,0.0553558590941769,0.0478854329827702,0.0258175559380379,0.0337313432835821,0.0326633165829146,0.0283667621776504,0.0347113884555382,0.0233485193621868,0.0136645962732919,0.0132936053174421
12,"American Pipit","Anthus rubescens","Pipits/Wagtails",78,1,0,0,1,0,0,0,0,1,0,1,0,0,0.0266592095451156,0.0218870156758355,0.0166121318902593,0.0387617765814266,0.0241623711340206,0.0200856108001317,0.00949980612640558,0.00960049550944565,0.0136899076727157,0.008309364014062,0.00921128382268279,0.00523441055985435,0.00514726908778953,0.00411764705882353,0.00569723277265328,0.0043979057591623,0.00228614974280815,0.00184254606365159,0.000683682771194166,0.000228990153423403,0,0,0,0,0,0,0,0,0,0,0,0,0.000649350649350649,0.00279156327543424,0.00297999407231772,0.00989596549099213,0.0218668407310705,0.0404695705900525,0.0330697340043134,0.0742895502349519,0.0907917383820998,0.0686567164179104,0.0778894472361809,0.0687679083094556,0.0413416536661466,0.0421412300683371,0.0347826086956522,0.0357552143020857
13,"American Redstart","Setophaga ruticilla","Warblers",83,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057191878753217,0.0114705882352941,0.0113944655453066,0.0286910994764398,0.0872547151838445,0.129480737018425,0.148359161349134,0.063659262651706,0.0274285714285714,0.0147058823529412,0.00926497838171711,0.00737847222222222,0.00616591928251121,0.00226373301831069,0.00694815606627472,0.0240174672489083,0.0516473731077471,0.10272536687631,0.157323055360897,0.21875,0.278246753246753,0.347704714640199,0.334914048606995,0.275057092108602,0.202023498694517,0.0849552054371331,0.01294033069734,0.00201387334974267,0.00129087779690189,0,0.000358937544867193,0,0,0,0.00041407867494824,0
14,"American Robin","Turdus migratorius","Thrushes",74,1,0,0,1,0,1,0,0,0,1,1,0,0,0.241983594332588,0.217687074829932,0.186257236345331,0.219111709286676,0.23389175257732,0.222917352650642,0.24893369523071,0.23939300092908,0.296084049665712,0.351550015979546,0.356073690270581,0.382794720072827,0.438375750643409,0.433235294117647,0.428920238741183,0.416753926701571,0.413412078491141,0.39463986599665,0.415451230628988,0.398900847263568,0.447428571428571,0.428235294117647,0.458925262507721,0.467013888888889,0.466928251121076,0.427643236857649,0.38214858364511,0.356259097525473,0.340605520926091,0.290146750524109,0.276103714085494,0.269957983193277,0.250974025974026,0.23014888337469,0.225844694724363,0.263638670388226,0.303524804177546,0.298424467099166,0.301222142343638,0.392257775788767,0.426419965576592,0.36,0.357142857142857,0.32378223495702,0.275741029641186,0.28872437357631,0.28695652173913,0.246390098556039
15,"American Tree Sparrow","Spizella arborea","Sparrows/Towhees",86,1,0,0,1,0,0,0,1,1,0,1,0,0,0.00689783743475019,0.00591540964211772,0.00830606594512963,0.00915208613728129,0.0119201030927835,0.0174514323345407,0.0155098875533152,0.0130071229482812,0.00923272843043617,0.00735059124320869,0.00345423143350604,0.0029585798816568,0.00114383757506434,0.00117647058823529,0,0.000209424083769634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215146299483649,0.00119402985074627,0.00251256281407035,0.00802292263610315,0.00234009360374415,0.00854214123006834,0.00703933747412008,0.0121476048590419
16,"American White Pelican","Pelecanus erythrorhynchos","Pelicans",18,1,0,0,0,0,0,0,1,1,0,1,0,0,0.00540641312453393,0.00887311446317657,0.0100971558016612,0.00565275908479139,0.00644329896907216,0.00395126769838657,0.00659170221015898,0.00867141529885413,0.0111429481056988,0.00958772770853308,0.00719631548647093,0.00318616294947656,0.00343151272519302,0.00294117647058824,0.00162778079218665,0.00116659685863874,0.000381024957134692,0.00100502512562814,0.00227894257064722,0.00251889168765743,0.00685714285714286,0.00470588235294118,0.00308832612723904,0.00217013888888889,0.00280269058295964,0.00413467217956291,0.00801710315339391,0.00946142649199418,0.0115761353517364,0.010062893081761,0.00385423966362999,0.00131302521008403,0.0012987012987013,0.00310173697270471,0.0032602252519265,0.00152245622938341,0.00399738903394256,0.00092678405931418,0.00575125808770669,0.00693667487133587,0.00387263339070568,0.0104477611940299,0.011127063890883,0.0106017191977077,0.0167706708268331,0.010250569476082,0.0041407867494824,0.00756360302544121
17,"American Wigeon","Anas americana","Ducks",1,1,0,0,0,1,0,0,0,1,0,1,0,0,0.101230425055928,0.10351966873706,0.101686383085829,0.0815612382234186,0.078930412371134,0.0737569970365492,0.0893757270259791,0.132548776711056,0.144858325374085,0.131032278683285,0.10391479562464,0.103777878925808,0.0577637975407492,0.0411764705882353,0.0244167118827998,0.014869109947644,0.00381024957134692,0.00318257956448911,0.00182315405651778,0.000228990153423403,0,0,0.000617665225447807,0,0.000560538116591928,0.00472533963378618,0.000534473543559594,0.00145560407569141,0.00178094390026714,0,0.000700770847932726,0.00157563025210084,0.0204545454545455,0.048697270471464,0.0820983995257854,0.102512052778483,0.133485639686684,0.163113994439296,0.169662113587347,0.167599015439696,0.145869191049914,0.117910447761194,0.125628140703518,0.130945558739255,0.113884555382215,0.130410022779043,0.09648033126294,0.0877836351134541
18,"American Woodcock","Scolopax minor","Terrestrial Shorebird",34,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0201342281879195,0.0174504584442473,0.0100679587213692,0.0156123822341857,0.0186855670103093,0.0131708923279552,0.00949980612640558,0.0195106844224218,0.0324737344794651,0.0313199105145414,0.0135290731145653,0.00705507510241238,0.00457535030025736,0.00235294117647059,0.00244167118827998,0.0025130890052356,0.00361973709277958,0.00552763819095477,0.00227894257064722,0.00160293107396382,0.00171428571428571,0.000674117647058824,0.00123533045089561,0.00260416666666667,0.00162556053811659,0.00354400472533963,0.00106894708711919,0.000727802037845706,0.000476847729296527,0.000838574423480084,0.000350385423966363,0.00078781512605042,0.00292207792207792,0.00372208436724566,0.002371072910492,0.00329865516366404,0.00259399477806789,0.010194624652456,0.00862688713156003,0.0192436786753189,0.0275387263339071,0.0173134328358209,0.02045944005743,0.0226361031518625,0.0179407176287051,0.0244874715261959,0.0335403726708075,0.018565207426083
19,"Anhinga","Anhinga anhinga","Darters",17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418848167539267,0.000190512478567346,0,0,0,0,0,0,0.00130208333333333,0.00168161434977578,0,0,0,0,0,0,0,0,0,0.0002963841138115,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Anna's Hummingbird","Calypte anna","Hummingbirds",45,1,0,0,0,0,0,1,1,0,0,0,0,0,0.00149142431021626,0.000887311446317658,0.000251698968034231,0,0,0.00032927230819888,0.000545560294687864,0.000929080210591514,0.000955109837631328,0.000319590923617769,0,0.000682749203459263,0.000330283099799828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298507462686567,0.00215362526920316,0.00143266475644699,0.000390015600624025,0,0.00041407867494824,0.000229200091680037
21,"Arctic Tern","Sterna paradisaea","Gulls/Terns",37,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000756030150753769,0.000683682771194166,0,0.000421714285714286,0,0.000617665225447807,0,0.000560538116591928,0,0,0.000363901018922853,0,0,0,0.000525210084033613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Ash-throated Flycatcher","Myiarchus cinerascens","Tyrants",52,1,0,0,1,0,0,1,1,0,0,0,0,0,0.00167785234899329,0,0.000456833626982129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143781452192667,0.00203143880062654,0.00516351118760757,0.00172701492537313,0.00179468772433597,0.0103151862464183,0.0132605304212168,0.005125284738041,0,0.0025212010084804
23,"Atlantic Puffin","Fratercula arctica","Alcids",39,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.00118308192842354,0,0,0.00483247422680412,0.00032927230819888,0,0.00154846701765252,0.000955109837631328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Audubon's Shearwater","Puffinus lherminieri","Shearwaters/Petrels",10,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185299567634342,0,0,0,0,0.00509461426491994,0,0.00754716981132075,0.0129642606867554,0.00603991596638655,0.00422077922077922,0.00403225806451613,0.0002963841138115,0.000253742704897234,0,0,0,0,0,0,0,0,0,0,0,0
25,"Baird's Sandpiper","Calidris bairdii","Sandpiper/Allies",33,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457980306846806,0,0,0,0,0,0,0.000534473543559594,0,0.00181255565449688,0.00668679245283019,0.00490539593552908,0.0133928571428571,0.0207792207792208,0.0148883374689826,0.00533491404860699,0.00105886830753616,0.000652741514360313,0.000617856039542787,0.000718907260963336,0,0,0,0,0,0,0,0,0
26,"Bald Eagle","Haliaeetus leucocephalus","Raptors",23,1,0,0,0,0,1,0,0,0,1,1,0,0,0.185868754660701,0.189588879029873,0.209161842436446,0.187617765814266,0.168170103092784,0.168587421797827,0.168670027142303,0.187674202539486,0.187519898121617,0.209332054969639,0.19804260218768,0.199590350477924,0.224764083500143,0.212647058823529,0.197775366250678,0.177801047120419,0.140598209182701,0.138023450586265,0.145168641750228,0.149988550492329,0.118857142857143,0.14,0.119827053736875,0.12109375,0.0829596412556054,0.12463083284111,0.133083912346339,0.15429403202329,0.140694568121104,0.172746331236897,0.158724597056762,0.174894957983193,0.203246753246753,0.257754342431762,0.294902193242442,0.270743466125349,0.299608355091384,0.300586963237566,0.287562904385334,0.285746251957932,0.266351118760757,0.243582089552239,0.253768844221106,0.240687679083095,0.22191887675507,0.228929384965831,0.243478260869565,0.238826495530598
27,"Baltimore Oriole","Icterus galbula","Blackbirds",88,1,0,0,1,0,0,0,0,1,1,0,0,0,0.00801640566741238,0.00384501626737652,0.000503397936068462,0.000577658142664872,0,0.000987816924596642,0.000581620783249321,0,0.000318369945877109,0,0,0.000227583067819754,0,0.000294117647058824,0.00250691806836679,0.0349738219895288,0.109544675176224,0.134170854271357,0.100273473108478,0.0609113808106251,0.0777142857142857,0.0635294117647059,0.0537368746139592,0.0334201388888889,0.015695067264574,0.0200826934435913,0.0138963121325494,0.014919941775837,0.0182546749777382,0.0385744234800839,0.0879467414155571,0.133665966386555,0.144480519480519,0.115074441687345,0.0681683461766449,0.0550621669626998,0.0391644908616188,0.020389249304912,0.0100647016534867,0.0127545312150369,0.0167814113597246,0.0104477611940299,0.0175879396984925,0.0140401146131805,0.0132605304212168,0.00569476082004556,0.00455486542443064,0.00458400183360073
28,"Band-rumped Storm-Petrel","Oceanodroma castro","Storm-Petrels",11,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185299567634342,0,0,0,0,0.00363901018922853,0,0.000419287211740042,0.00490539593552908,0.00341386554621849,0.00292207792207792,0,0,0,0,0,0,0.00111881852763482,0,0,0,0,0,0,0,0
29,"Bank Swallow","Riparia riparia","Swallows",58,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227583067819754,0.00114383757506434,0.00617647058823529,0.0116657623440043,0.0228272251308901,0.0226709849495142,0.0333333333333333,0.0364630811303555,0.0263338676436913,0.0194285714285714,0.0270588235294118,0.0216182828906733,0.0225694444444444,0.0330717488789238,0.0602480803307738,0.085515766969535,0.115356622998544,0.108192341941229,0.117400419287212,0.105115627189909,0.0764180672268908,0.05,0.0260545905707196,0.00800237107291049,0.00659731032732809,0.00652741514360313,0.0046339202965709,0.00215672178289001,0.000671291116580891,0.00215146299483649,0.000895522388059702,0.000717875089734386,0.000286532951289398,0,0,0,0
30,"Barn Owl","Tyto alba","Owls",42,1,0,0,0,0,0,1,1,0,0,0,0,0,0.00149142431021626,0.000295770482105886,0.000251698968034231,0.000807537012113055,0.000966494845360825,0.000987816924596642,0.000581620783249321,0.00216785382471353,0.0014512893982808,0.000958772770853308,0.00101324122049511,0.000577150659990897,0.00142979696883043,0.000882352941176471,0.0010851871947911,0.0012565445026178,0.00256572680510573,0.00134003350083752,0.00136736554238833,0.00183192122738722,0.00285714285714286,0.00117647058823529,0.00247066090179123,0.00347222222222222,0.00102466367713004,0.00118133490844654,0.000534473543559594,0.000727802037845706,0.000890471950133571,0.000838574423480084,0.000450946040644709,0.000525210084033613,0.000974025974025974,0.000310173697270471,0.00049614700652045,0.000805125602638924,0.00163185378590078,0.00432499227679951,0.00114809489575845,0.00290892817185053,0.00258175559380379,0.000895522388059702,0.00215362526920316,0.000286532951289398,0.00117004680187207,0.00284738041002278,0.00248447204968944,0.00160440064176026
31,"Barn Swallow","Hirundo rustica","Swallows",58,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00061938680706101,0,0.000639181847235539,0.00143926309729419,0.0204824761037779,0.107234772662282,0.202941176470588,0.247693977211069,0.318952879581152,0.342350923985521,0.36750418760469,0.425478577939836,0.420654911838791,0.426285714285714,0.417647058823529,0.441012970969734,0.44921875,0.432735426008969,0.496751329001772,0.544628540887226,0.546943231441048,0.554318788958148,0.50398322851153,0.443237561317449,0.334033613445378,0.256818181818182,0.15818858560794,0.0829875518672199,0.0489723420451662,0.033289817232376,0.029039233858511,0.01078360891445,0.024390243902439,0.0262478485370052,0.0155223880597015,0.0139879755922469,0.00401146131805158,0.00117004680187207,0.00113895216400911,0,0
32,"Barnacle Goose","Branta leucopsis","Geese",1,4,0,0,0,1,0,1,1,0,0,0,0,0,0.000559284116331096,0.00581499556344277,0.0072992700729927,0.0018842530282638,0.000322164948453608,0.00032927230819888,0.000387747188832881,0.00129281511303809,0.000318369945877109,0,0.000470639032815199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107681263460158,0.000859598853868195,0,0,0,0
33,"Barred Owl","Strix varia","Owls",42,1,0,0,0,0,0,0,0,1,1,0,0,0,0.00372856077554064,0.00236616385684709,0.003272086584445,0.00403768506056528,0.00418814432989691,0.00658544616397761,0.00961331911593641,0.00495509445648808,0.00955109837631328,0.00894854586129754,0.0138169257340242,0.0106964041875284,0.0140120102945382,0.0144117647058824,0.0192620727075421,0.025130890052356,0.0171461230710612,0.0179229480737018,0.0170920692798541,0.0112205175177467,0.0182857142857143,0.0135294117647059,0.016059295861643,0.00998263888888889,0.00672645739910314,0.00531600708800945,0.00427578834847675,0.00582241630276565,0.00267141585040071,0.00461215932914046,0.00595655220742817,0.00971638655462185,0.011038961038961,0.0139578163771712,0.010077059869591,0.00913473737630043,0.00783289817232376,0.010194624652456,0.00213856937455068,0.00358021928843142,0.00602409638554217,0.00417910447761194,0.00466618808327351,0.00372492836676218,0.00585023400936037,0.00911161731207289,0.0136645962732919,0.00733440293376117
34,"Barrow's Goldeneye","Bucephala islandica","Ducks",1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.0022572706935123,0.0062111801242236,0.00377548452051347,0.00107671601615074,0.00161082474226804,0.00032927230819888,0,0,0,0,0.000287852619458837,0.00136549840691853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398633257403189,0.00662525879917184,0.00183360073344029
35,"Bay-breasted Warbler","Setophaga castanea","Warblers",83,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209424083769634,0.00133358734997142,0.00686767169179229,0.0111668185961714,0.00206091138081063,0,0,0,0,0,0,0,0,0.00063913624220837,0.000419287211740042,0,0.0039390756302521,0.0159090909090909,0.0266749379652605,0.036751630112626,0.0350164932758183,0.0306788511749347,0.00741427247451344,0.00143781452192667,0.000447527411053927,0.000430292598967298,0,0,0,0,0,0,0
36,"Bell's Vireo","Vireo bellii","Vireos",55,1,0,0,1,0,0,1,1,0,0,0,0,0,0.00372856077554064,0.00118308192842354,0.00125849484017116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000695564516129032,0,0,0,0.000308928019771393,0.00215672178289001,0,0,0,0,0,0.00507020280811232,0.00113895216400911,0.00372670807453416,0.00137520055008022
37,"Belted Kingfisher","Megaceryle alcyon","Kingfishers",48,1,0,0,0,0,1,0,0,0,1,1,0,0,0.0859433258762118,0.0698018337769891,0.0737477976340297,0.0621803499327052,0.0605670103092784,0.0507079354626276,0.0443970531213649,0.0563641994425519,0.0662209487424387,0.0610418664109939,0.0693724812895797,0.0634956759217114,0.0726336860165856,0.0741176470588235,0.0564297341291373,0.0448167539267016,0.0417222328062488,0.0333333333333333,0.0225615314494075,0.0160293107396382,0.0165714285714286,0.0270588235294118,0.0210006176652254,0.0230034722222222,0.0274663677130045,0.0330773774365032,0.0320684126135756,0.0443959243085881,0.0605520926090828,0.0633123689727463,0.090749824807288,0.09375,0.134090909090909,0.186104218362283,0.204505038529935,0.219487439736108,0.233681462140992,0.236329935125116,0.180805176132279,0.152606847169389,0.131239242685026,0.132238805970149,0.132806891600861,0.111747851002865,0.114274570982839,0.132118451025057,0.127536231884058,0.106807242722897
